DocNo, Date, Device, Customer,SDCId, ZRAInvoiceNo,CustRef/PO, TPIN, Capturer, Reference, Currency, Rate, Sub-Total, VAT, Discount, Total, Receipt, Balance, Cash, Card, Swish, Other, AccountTransaction, Notes
INM0074924,1/2/2026 9:54:34 AM,Desktop,RB - Mart One Supermarket Ltd,SDC0010022038,INV0010022038/85008,,2003779570, , ,ZMW,0,62925.5,10068.099609375,0,72993.6015625,0,0,0,0,0,0,No,SIAO 25- 60482; Non MT Customer; ; 
INM0074935,1/2/2026 11:15:55 AM,Desktop,RB - Choppies Supermarkets,SDC0010022038,INV0010022038/85019,,1003084829, , ,ZMW,1,9214.400390625,1474.31994628906,0,10688.7197265625,0,0,0,0,0,0,No,SIAO 25- 59736; Choppies - Chingola; ; 3011120001701
INM0074957,1/2/2026 4:34:01 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85039,,1001646043, , ,ZMW,1,1602,256.320007324219,0,1858.31994628906,0,0,0,0,0,0,Yes,SIAO 25- 60560; MINI BAULENI; 99302; 1197673833
INM0074959,1/2/2026 4:34:01 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85041,,1001646043, , ,ZMW,1,6215.830078125,994.530029296875,0,7210.35986328125,0,0,0,0,0,0,Yes,SIAO 25- 60562; TWIN PALMS; 37938; 1197571002
INM0074966,1/2/2026 4:34:01 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85048,,1001646043, , ,ZMW,1,2403,384.480010986328,0,2787.47998046875,0,0,0,0,0,0,Yes,SIAO 25- 60569; UNZA; 70768; 1197571772
INM0074856,1/2/2026 9:54:34 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/84940,,1001646043, , ,ZMW,0,48906.359375,7825,0,56731.359375,0,0,0,0,0,0,No,SIAO 25- 60207; Shoprite - Barotse Mall; 84799; 1197685379.0
INM0074868,1/2/2026 9:54:34 AM,Desktop,RB - Bright Dawn Investments Ltd,SDC0010022038,INV0010022038/84952,,, , ,ZMW,0,1448.0400390625,231.690002441406,0,1679.72998046875,0,0,0,0,0,0,No,SIAO 25- 60232; Non MT Customer; ; 
INM0074879,1/2/2026 9:54:34 AM,Desktop,RB - New Life Pharmceutical,SDC0010022038,INV0010022038/84963,,2458206444, , ,ZMW,0,3379.15991210938,540.679992675781,0,3919.84008789063,0,0,0,0,0,0,No,SIAO 25- 60382; Non MT Customer; ; 
INM0074890,1/2/2026 9:54:34 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/84974,,1001646043, , ,ZMW,0,29667.33984375,4746.7900390625,0,34414.12890625,0,0,0,0,0,0,No,SIAO 25- 60410; Shoprite - Chilenje; 2963; 1197788113.0
INM0074903,1/2/2026 9:54:34 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/84987,,1001646043, , ,ZMW,0,7796.990234375,1247.51000976563,0,9044.5,0,0,0,0,0,0,No,SIAO 25- 60427; Shoprite - Kasama; 2989; 1197788114.0
INM0074907,1/2/2026 9:54:34 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/84991,,1001646043, , ,ZMW,0,49661.48046875,7945.83984375,0,57607.3203125,0,0,0,0,0,0,No,SIAO 25- 60433; Shoprite - Livingstone; 2840; 1197786589.0
INM0074914,1/2/2026 9:54:34 AM,Desktop,RB - Mart One Supermarket Ltd,SDC0010022038,INV0010022038/84998,,2003779570, , ,ZMW,0,57240.3984375,9158.4296875,0,66398.828125,0,0,0,0,0,0,No,SIAO 25- 60440; Non MT Customer; ; 
INM0074946,1/2/2026 4:34:01 PM,Desktop,UL - Choppies Supermarkets,SDC0010022038,INV0010022038/85028,,, , ,ZMW,1,35303.62109375,5648.5,0,40952.12109375,0,0,0,0,0,0,Yes,SIAO 25- 60542; SERENJE; ; 3048100000397
INM0074954,1/2/2026 4:34:01 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85036,,1001646043, , ,ZMW,1,4806,768.960021972656,0,5574.9599609375,0,0,0,0,0,0,Yes,SIAO 25- 60557; MINI IBEX HILL; G606; 1197521828
INM0074971,1/2/2026 4:34:01 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85052,,1001646043, , ,ZMW,1,37348.98046875,5975.830078125,0,43324.80859375,0,0,0,0,0,0,Yes,SIAO 25- 60574; CHILENJE; 2963; 1197667285
INM0074988,1/3/2026 10:52:34 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85075,,1001646043, , ,ZMW,1,1417.01000976563,226.720001220703,0,1643.72998046875,0,0,0,0,0,0,Yes,SIAO 25- 60629; MINI IBEX HILL; G606; 11976778291197677829
INM0075005,1/3/2026 10:52:34 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85092,,1001646043, , ,ZMW,1,7442.93994140625,1190.88000488281,0,8633.8203125,0,0,0,0,0,0,Yes,SIAO 25- 60646; CHINGOLA; 2866; 1197668320
INM0074853,1/2/2026 9:54:34 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/84937,,1001646043, , ,ZMW,0,71631.703125,11461.0595703125,0,83092.7578125,0,0,0,0,0,0,No,SIAO 25- 60203; Shoprite - East Park Mall; 91184; 1197692341.0
INM0074855,1/2/2026 9:54:34 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/84939,,1001646043, , ,ZMW,0,7734.2001953125,1237.46997070313,0,8971.669921875,0,0,0,0,0,0,No,SIAO 25- 60206; Shoprite - Waterfalls; 34922; 1197691122.0
INM0074880,1/2/2026 9:54:34 AM,Desktop,RB - Yes Mart Ltd,SDC0010022038,INV0010022038/84964,,2003650778, , ,ZMW,0,21232.599609375,1168.48999023438,0,22401.08984375,0,0,0,0,0,0,No,SIAO 25- 60383; Non MT Customer; ; 
INM0074881,1/2/2026 9:54:34 AM,Desktop,RB - Mart One Supermarket Ltd,SDC0010022038,INV0010022038/84965,,2003779570, , ,ZMW,0,51850.19921875,8296.0498046875,0,60146.25,0,0,0,0,0,0,No,SIAO 25- 60385; Non MT Customer; ; 
INM0074889,1/2/2026 9:54:34 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/84973,,1001646043, , ,ZMW,0,49583.9296875,7933.43994140625,0,57517.37109375,0,0,0,0,0,0,No,SIAO 25- 60409; Shoprite - Matero; 2921; 1197788204.0
INM0074904,1/2/2026 9:54:34 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/84988,,1001646043, , ,ZMW,0,14892.990234375,2382.8798828125,0,17275.869140625,0,0,0,0,0,0,No,SIAO 25- 60428; Shoprite - Chipata; 2913; 1197788203.0
INM0074906,1/2/2026 9:54:34 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/84990,,1001646043, , ,ZMW,0,57672.640625,9227.6201171875,0,66900.2578125,0,0,0,0,0,0,No,SIAO 25- 60432; Shoprite - MosiOaTunya; 55615; 1197788302.0
INM0074920,1/2/2026 9:54:34 AM,Desktop,Karibu Pharmaceuticals,SDC0010022038,INV0010022038/85004,,1002202878, , ,ZMW,0,3552.47998046875,0,0,3552.47998046875,0,0,0,0,0,0,No,SIAO 25- 60477; Non MT Customer; ; 
INM0074972,1/2/2026 4:34:01 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85054,,1001646043, , ,ZMW,1,15539.5703125,2486.330078125,0,18025.900390625,0,0,0,0,0,0,Yes,SIAO 25- 60575; MINI CHIRUNDU; 35766; 1197669417
INM0074987,1/3/2026 10:52:34 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85074,,1001646043, , ,ZMW,1,334.140014648438,53.4599990844727,0,387.600006103516,0,0,0,0,0,0,Yes,SIAO 25- 60628; GREAT NORTH; 81458; 1197673620
INM0075038,1/3/2026 1:41:10 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85125,,1001646043, , ,ZMW,1,2779.85009765625,444.779998779297,0,3224.6298828125,0,0,0,0,0,0,Yes,SIAO 25- 60668; COSMOPOLITAN MALL; 96948; 1197894583
INM0075057,1/3/2026 1:41:10 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85144,,1001646043, , ,ZMW,1,974.530029296875,155.919998168945,0,1130.44995117188,0,0,0,0,0,0,Yes,SIAO 25- 60704; KASAMA CENTRAL; G427; 1197893836
INM0074858,1/2/2026 9:54:34 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/84942,,1001646043, , ,ZMW,0,32531.859375,5205.080078125,0,37736.94140625,0,0,0,0,0,0,No,SIAO 25- 60209; Shoprite - Kabulonga; 39883; 1197675462.0
INM0074870,1/2/2026 9:54:34 AM,Desktop,RB - Sadaf Enterprise,SDC0010022038,INV0010022038/84954,,1001992371, , ,ZMW,0,909040,145446.40625,0,1054486.375,0,0,0,0,0,0,No,SIAO 25- 60262; Non MT Customer; ; 
INM0074894,1/2/2026 9:54:34 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/84978,,1001646043, , ,ZMW,0,118143.1015625,18902.880859375,0,137045.984375,0,0,0,0,0,0,No,SIAO 25- 60416; Shoprite - Kabulonga; 39883; 1197788301.0
INM0074901,1/2/2026 9:54:34 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/84985,,1001646043, , ,ZMW,0,100364.9765625,16058.41015625,0,116423.390625,0,0,0,0,0,0,No,SIAO 25- 60425; Shoprite - Mazabuka; 2939; 1197788111.0
INM0074908,1/2/2026 9:54:34 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/84992,,1001646043, , ,ZMW,0,106030.1015625,16964.830078125,0,122994.9296875,0,0,0,0,0,0,No,SIAO 25- 60434; Shoprite - Mulungushi Kabwe; 35740; 1197786591.0
INM0074969,1/2/2026 4:34:01 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85051,,1001646043, , ,ZMW,1,8811,1409.76000976563,0,10220.759765625,0,0,0,0,0,0,Yes,SIAO 25- 60572; EAST PARK MALL; 91184; 1197567348
INM0074973,1/2/2026 6:02:06 PM,Desktop,Choppies Supermarkets (GR),SDC0010022038,INV0010022038/85055,,1003084829, , ,ZMW,1,61951.66015625,9912.2998046875,0,71863.9609375,0,0,0,0,0,0,No,SI 25- 2798; Choppies - Dola Hill; ; 3043120002248
INM0074983,1/3/2026 10:52:34 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85070,,1001646043, , ,ZMW,1,12780,2044.80004882813,0,14824.7998046875,0,0,0,0,0,0,Yes,SIAO 25- 60623; MOSI-OA-TUNYA; 55615; 1198018072
INM0075019,1/3/2026 10:52:34 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85106,,1001646043, , ,ZMW,1,484.480010986328,77.5199966430664,0,562,0,0,0,0,0,0,Yes,SIAO 25- 60663; MINI IBEX HILL; G606; 1198018910
INM0075026,1/3/2026 1:32:21 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85113,,1001646043, , ,ZMW,1,1888.55004882813,302.170013427734,0,2190.71997070313,0,0,0,0,0,0,No,SIAO 25- 60684; Shoprite - Solwezi City Mall; 64832; 1198018382
INM0075033,1/3/2026 1:32:21 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85120,,1001646043, , ,ZMW,1,111875.0703125,17900.009765625,0,129775.078125,0,0,0,0,0,0,No,SIAO 25- 60724; Shoprite - Solwezi City Mall; 64832; 1198018376
INM0075069,1/3/2026 1:41:10 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85156,,1001646043, , ,ZMW,1,11039.73046875,1766.34997558594,0,12806.080078125,0,0,0,0,0,0,Yes,SIAO 25- 60720; MANSA; 2955; 1198017063
INM0075075,1/3/2026 1:41:10 PM,Desktop,UL - Pick N Pay,SDC0010022038,INV0010022038/85162,,1001978325, , ,ZMW,1,6004.759765625,960.760009765625,0,6965.52001953125,0,0,0,0,0,0,Yes,SIAO 25- 60729; Garden City; ZC26; 4761867894
INM0075076,1/3/2026 1:41:10 PM,Desktop,UL - Pick N Pay,SDC0010022038,INV0010022038/85163,,1001978325, , ,ZMW,1,262.859985351563,42.060001373291,0,304.920013427734,0,0,0,0,0,0,Yes,SIAO 25- 60730; Long Acres; ZC38; 4761948997
INM0075084,1/5/2026 8:26:44 AM,Desktop,RB - Pick N Pay,SDC0010022038,INV0010022038/85171,,1001978325, , ,ZMW,0,64112.75,9206.83984375,0,73319.59375,0,0,0,0,0,0,No,SIAO 25- 60605; PNP - Woodlands; ZC11; 4761972446
INM0075085,1/5/2026 8:26:44 AM,Desktop,RB - Pick N Pay,SDC0010022038,INV0010022038/85172,,1001978325, , ,ZMW,0,297.329986572266,47.5699996948242,0,344.899993896484,0,0,0,0,0,0,No,SIAO 25- 60606; PNP - Northrise; ZC33; 4761974722
INM0075097,1/5/2026 8:26:44 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85184,,1001646043, , ,ZMW,0,21058.990234375,2208.26000976563,0,23267.25,0,0,0,0,0,0,No,SIAO 25- 60622; Shoprite - Lusaka Woodlands; 94433; 1197901356
INM0075098,1/5/2026 8:26:44 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85185,,1001646043, , ,ZMW,0,780.599975585938,124.889999389648,0,905.489990234375,0,0,0,0,0,0,No,SIAO 25- 60651; Shoprite - Matero; 2921; 1198016030
INM0075116,1/5/2026 8:45:35 AM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85203,,1001646043, , ,ZMW,1,4841.39990234375,774.619995117188,0,5616.02001953125,0,0,0,0,0,0,Yes,SIAO 25- 60590; Shoprite - Kabulonga; 39883; 1197876214
INM0075138,1/5/2026 8:45:35 AM,Desktop,Pick N Pay,SDC0010022038,INV0010022038/85225,,1001978325, , ,ZMW,1,2223.26000976563,355.730010986328,0,2578.98999023438,0,0,0,0,0,0,Yes,SIAO 25- 60733; PNP - Levy; ZC14; 4761950133
INM0075152,1/5/2026 12:43:51 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85258,,1001646043, , ,ZMW,1,546.549987792969,87.4499969482422,0,634,0,0,0,0,0,0,No,SIAO 25- 60752; Shoprite - Mukuba Mall; 84723.0; 1197894224.0
INM0075166,1/5/2026 12:43:51 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85270,,1001646043, , ,ZMW,1,8276,1324.16003417969,0,9600.16015625,0,0,0,0,0,0,No,SIAO 25- 60810; Shoprite - Solwezi City Mall; 64832.0; 1196672049.0
INM0075216,1/5/2026 5:08:03 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85366,,1001646043, , ,ZMW,1,981.969970703125,157.119995117188,0,1139.08996582031,0,0,0,0,0,0,Yes,SIAO 25- 60802; Shoprite - Manda Hill; 2997; 1197670200.0
INM0075251,1/5/2026 5:08:03 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85434,,1001646043, , ,ZMW,1,293.100006103516,0,0,293.100006103516,0,0,0,0,0,0,Yes,SIAO 25- 60903; Shoprite - Unza; 70768; 1197674215.0
INM0074878,1/2/2026 9:54:34 AM,Desktop,RB - Choppies Supermarkets,SDC0010022038,INV0010022038/84962,,1003084829, , ,ZMW,0,50928.55859375,8117.259765625,0,59045.8203125,0,0,0,0,0,0,No,SIAO 25- 60380; Choppies - Petauke; ; 1758.0
INM0074909,1/2/2026 9:54:34 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/84993,,1001646043, , ,ZMW,0,6279.509765625,1004.71997070313,0,7284.22998046875,0,0,0,0,0,0,No,SIAO 25- 60435; Shoprite - Chirundu; 35766; 1197786592.0
INM0074918,1/2/2026 9:54:34 AM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85002,,1001646043, , ,ZMW,0,64736.66015625,10357.8701171875,0,75094.53125,0,0,0,0,0,0,No,SIAO 25- 60472; Shoprite - Waterfalls; 34922; 1197787083.0
INM0074930,1/2/2026 9:54:34 AM,Desktop,RB - Xing Long (Save Mall) Import & Export - Munali,SDC0010022038,INV0010022038/85014,,, , ,ZMW,0,15421.5400390625,2467.46997070313,0,17889.009765625,0,0,0,0,0,0,No,SIAO 25- 60497; Non MT Customer; ; 
INM0074941,1/2/2026 11:28:30 AM,Desktop,Pick N Pay,SDC0010022038,INV0010022038/85056,,1001978325, , ,ZMW,1,16724,2675.84008789063,0,19399.83984375,0,0,0,0,0,0,No,SIAO 25- 60553; PNP - Kitwe CC; ZC28; 4761391282
INM0074943,1/2/2026 3:52:04 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85024,,1001646043, , ,ZMW,1,13781.8701171875,2205.10009765625,0,15986.9697265625,0,0,0,0,0,0,No,SIAO 25- 60072; Shoprite - Kafubu Mall; 37946; 1197521282
INM0074976,1/2/2026 11:42:09 PM,Desktop,RB - Choppies Supermarkets,SDC0010022038,INV0010022038/85063,,1003084829, , ,ZMW,1,18289.240234375,2926.31005859375,0,21215.55078125,0,0,0,0,0,0,No,SIAO 25- 60601; Choppies - Kwacha East; ; 3038120002291.0
INM0074986,1/3/2026 10:52:34 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85073,,1001646043, , ,ZMW,1,334.140014648438,53.4599990844727,0,387.600006103516,0,0,0,0,0,0,Yes,SIAO 25- 60626; COSMOPOLITAN MALL; 96948; 1197678963
INM0075011,1/3/2026 10:52:34 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85098,,1001646043, , ,ZMW,1,4327.2998046875,692.369995117188,0,5019.669921875,0,0,0,0,0,0,Yes,SIAO 25- 60653; CHILENJE; 2963; 1198016266
INM0075041,1/3/2026 1:41:10 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85128,,1001646043, , ,ZMW,1,10461.6103515625,1673.84997558594,0,12135.4599609375,0,0,0,0,0,0,Yes,SIAO 25- 60673; LUSAKA WOODLANDS; 94433; 1197893578
INM0075050,1/3/2026 1:41:10 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85137,,1001646043, , ,ZMW,1,9194.990234375,1471.18994140625,0,10666.1796875,0,0,0,0,0,0,Yes,SIAO 25- 60695; GREAT NORTH; 81458; 1197894162
INM0075094,1/5/2026 8:26:44 AM,Desktop,RB - Pick N Pay,SDC0010022038,INV0010022038/85181,,1001978325, , ,ZMW,0,7204.64013671875,771.210021972656,0,7975.85009765625,0,0,0,0,0,0,No,SIAO 25- 60618; PNP - Arcades; ZC36; 4761967634
INM0075157,1/5/2026 12:43:51 PM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85261,,1001646043, , ,ZMW,1,21354.69921875,2647.56005859375,0,24002.259765625,0,0,0,0,0,0,No,SIAO 25- 60768; Shoprite - Mukuba Mall; 84723.0; 1198018644.0
INM0075174,1/5/2026 12:43:51 PM,Desktop,RB - Pick N Pay,SDC0010022038,INV0010022038/85278,,1001978325, , ,ZMW,1,12535.4697265625,2005.66003417969,0,14541.1298828125,0,0,0,0,0,0,No,SIAO 25- 60833; Shoprite - Kitwe; 2832.0; 4761972961.0
INM0075182,1/5/2026 12:43:51 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85286,,1001646043, , ,ZMW,1,6014.89990234375,962.380004882813,0,6977.27978515625,0,0,0,0,0,0,No,SIAO 25- 60884; Shoprite - Kitwe; 2832.0; 1198016156.0
INM0075196,1/5/2026 4:14:50 PM,Desktop,CS - Pick N Pay,SDC0010022038,INV0010022038/85244,,1001978325, , ,ZMW,1,967.25,154.75,0,1122,0,0,0,0,0,0,Yes,SIAO 25- 60870; Foxdale; zc30; 4761966232
INM0075211,1/5/2026 5:08:03 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85359,,1001646043, , ,ZMW,1,9222.8095703125,1475.66003417969,0,10698.4697265625,0,0,0,0,0,0,Yes,SIAO 25- 60793; Shoprite - Manda Hill; 2997; 1197670185.0
INM0075218,1/5/2026 5:08:03 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85369,,1001646043, , ,ZMW,1,16214.4599609375,2594.30004882813,0,18808.759765625,0,0,0,0,0,0,Yes,SIAO 25- 60805; Non MT Customer; ; 1198016748.0
INM0075226,1/5/2026 5:08:03 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85382,,1001646043, , ,ZMW,1,543.099975585938,86.9000015258789,0,630,0,0,0,0,0,0,Yes,SIAO 25- 60843; Shoprite - East Park Mall; 91184; 1198018171.0
INM0075228,1/5/2026 5:08:03 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85386,,1001646043, , ,ZMW,1,22135,3541.60009765625,0,25676.599609375,0,0,0,0,0,0,Yes,SIAO 25- 60847; Shoprite - East Park Mall; 91184; 1198008061.0
INM0075233,1/5/2026 5:08:03 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85395,,1001646043, , ,ZMW,1,35534.48046875,5685.52001953125,0,41220,0,0,0,0,0,0,Yes,SIAO 25- 60861; Shoprite - East Park Mall; 91184; 1197692372.0
INM0075316,1/5/2026 5:08:03 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85526,,1001646043, , ,ZMW,1,28010.2109375,4481.6298828125,0,32491.83984375,0,0,0,0,0,0,Yes,SIAO 25- 61020; Shoprite - Bauleni; 99302; 1198017765.0
INM0075318,1/5/2026 5:08:03 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85528,,1001646043, , ,ZMW,1,1331.90002441406,213.100006103516,0,1545,0,0,0,0,0,0,Yes,SIAO 25- 61022; Shoprite - Bauleni; 99302; 1198017766.0
INM0075326,1/5/2026 5:08:03 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85536,,1001646043, , ,ZMW,1,360.619995117188,57.7000007629395,0,418.320007324219,0,0,0,0,0,0,Yes,SIAO 25- 61032; Shoprite - Twin Palms; 37938; 1198016093.0
INM0075100,1/5/2026 8:45:35 AM,Desktop,Choppies Supermarkets (GR),SDC0010022038,INV0010022038/85187,,1003084829, , ,ZMW,1,8084.509765625,1293.53002929688,0,9378.0400390625,0,0,0,0,0,0,Yes,SI 25- 2813; Choppies - Lake Road; ; PO#3009120002903
INM0075114,1/5/2026 8:45:35 AM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85201,,1001646043, , ,ZMW,1,4034.5,645.52001953125,0,4680.02001953125,0,0,0,0,0,0,Yes,SIAO 25- 60588; Shoprite - Kabulonga; 39883; 1197756940
INM0075153,1/5/2026 12:43:51 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85574,,1001646043, , ,ZMW,1,9389.9404296875,1502.39001464844,0,10892.330078125,0,0,0,0,0,0,No,SIAO 25- 60753; Shoprite - Mukuba Mall; 84723.0; 1198018662.0
INM0075162,1/5/2026 12:43:51 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85266,,1001646043, , ,ZMW,1,3121.3798828125,499.429992675781,0,3620.81005859375,0,0,0,0,0,0,No,SIAO 25- 60790; Shoprite - Kafubu Mall; 37946.0; 1198015945.0
INM0075167,1/5/2026 12:43:51 PM,Desktop,RB - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85271,,1001646043, , ,ZMW,1,11072.8095703125,947.070007324219,0,12019.8798828125,0,0,0,0,0,0,No,SIAO 25- 60813; Shoprite - Kafubu Mall; 37946.0; 1198017134.0
INM0075192,1/5/2026 4:14:50 PM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85241,,1001646043, , ,ZMW,1,1118.96997070313,179.039993286133,0,1298.01000976563,0,0,0,0,0,0,Yes,SIAO 25- 60853; UNZA; 70768; 1197893962
INM0075199,1/5/2026 4:14:50 PM,Desktop,CS - Pick N Pay,SDC0010022038,INV0010022038/85247,,1001978325, , ,ZMW,1,403.450012207031,64.5500030517578,0,468,0,0,0,0,0,0,Yes,SIAO 25- 60879; Memorial Park; zc34; 4761976916
INM0075212,1/5/2026 5:08:03 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85360,,1001646043, , ,ZMW,1,14699.650390625,2351.94995117188,0,17051.599609375,0,0,0,0,0,0,Yes,SIAO 25- 60794; Shoprite - Manda Hill; 2997; 1198073747.0
INM0075221,1/5/2026 5:08:03 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85372,,1001646043, , ,ZMW,1,1047.71997070313,167.639999389648,0,1215.35998535156,0,0,0,0,0,0,Yes,SIAO 25- 60811; Shoprite - Barotse Mall; 84799; 1197893027.0
INM0075246,1/5/2026 5:08:03 PM,Desktop,LC - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85423,,1001646043, , ,ZMW,1,1069.17004394531,171.070007324219,0,1240.23999023438,0,0,0,0,0,0,Yes,SIAO 25- 60898; Shoprite - Unza; 70768; 1197893959.0
INM0075255,1/5/2026 5:08:03 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85443,,1001646043, , ,ZMW,1,15301.3203125,2448.21997070313,0,17749.5390625,0,0,0,0,0,0,Yes,SIAO 25- 60910; Shoprite - Unza; 70768; 1198016396.0
INM0075280,1/5/2026 5:08:03 PM,Desktop,Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85484,,1001646043, , ,ZMW,1,2221.8798828125,355.5,0,2577.3798828125,0,0,0,0,0,0,Yes,SIAO 25- 60956; Shoprite - Lusaka Woodlands; 94433; 1198018733.0
INM0074993,1/3/2026 10:52:34 AM,Desktop,UL - Shoprites (T/A Africa Supermarkets Ltd),SDC0010022038,INV0010022038/85080,,1001646043, , ,ZMW,1,334.140014648438,53.4599990844727,0,387.600006103516,0,0,0,0,0,0,Yes,SIAO 25- 60634; MANDA HILL; 2997; 1197672926
